source,split,folder,filename,person_index,n_annotators,raw_categories_majority,emotion_classes,dropped_categories,bbox,label_status,reviewer_note
emotic,train,mscoco/images,COCO_train2014_000000129871.jpg,0,1,Engagement,,Engagement,459.0;72.0;592.0;290.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000129871.jpg,1,1,Engagement,,Engagement,232.0;127.0;418.0;477.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_16pntfiytupc7ija.jpg,0,1,Engagement,,Engagement,686.0;50.0;829.0;414.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_16pntfiytupc7ija.jpg,1,1,Engagement,,Engagement,489.0;58.0;712.0;484.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000521943.jpg,0,1,Engagement,,Engagement,328.0;147.0;488.0;441.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_eqieof60bqf0irro.jpg,0,1,Engagement,,Engagement,364.0;109.0;431.0;178.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000390963.jpg,0,1,Engagement,,Engagement,124.0;118.0;322.0;473.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_dxdj1i69q4sy0xwi.jpg,0,1,Engagement,,Engagement,399.0;88.0;601.0;437.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jewzaroui1mqjczx.jpg,0,1,Engagement,,Engagement,71.0;56.0;407.0;442.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000501665.jpg,1,1,Engagement,,Engagement,153.0;163.0;291.0;398.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000501665.jpg,2,1,Engagement,,Engagement,399.0;120.0;532.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000476468.jpg,0,1,Engagement,,Engagement,247.0;189.0;442.0;541.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000193349.jpg,0,1,Engagement,,Engagement,109.0;123.0;309.0;413.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4vqkepxetowqfm2m.jpg,0,1,Engagement,,Engagement,558.0;167.0;4895.0;3163.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000477567.jpg,1,1,Engagement,,Engagement,187.0;85.0;342.0;281.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000554031.jpg,0,1,Engagement,,Engagement,270.0;116.0;465.0;352.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8xsljbggw25365ow.jpg,3,1,Engagement,,Engagement,329.0;181.0;371.0;264.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000034616.jpg,0,1,Engagement,,Engagement,22.0;54.0;207.0;186.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000034616.jpg,1,1,Engagement,,Engagement,156.0;53.0;284.0;156.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000167989.jpg,0,1,Engagement,,Engagement,88.0;16.0;335.0;309.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_a50x3bj2fx6soz80.jpg,2,1,Engagement,,Engagement,407.0;143.0;455.0;240.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000086922.jpg,0,1,Engagement,,Engagement,257.0;25.0;413.0;452.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000235760.jpg,2,1,Engagement,,Engagement,17.0;23.0;217.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4n3gu5uyhyj74jd8.jpg,0,1,Engagement,,Engagement,2762.0;980.0;3323.0;2958.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4n3gu5uyhyj74jd8.jpg,1,1,Engagement,,Engagement,1700.0;629.0;2164.0;2266.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_4n3gu5uyhyj74jd8.jpg,3,1,Engagement,,Engagement,3147.0;1414.0;3967.0;2975.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_epr0u0na9pukdct0.jpg,0,1,Engagement,,Engagement,2002.0;448.0;2427.0;1635.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_epr0u0na9pukdct0.jpg,2,1,Engagement,,Engagement,1739.0;692.0;2072.0;1738.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000334098.jpg,0,1,Engagement,,Engagement,352.0;105.0;558.0;384.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0cxumpwz6fbpju0d.jpg,0,1,Engagement,,Engagement,164.0;39.0;836.0;742.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000075183.jpg,0,1,Engagement,,Engagement,18.0;219.0;223.0;377.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000002585.jpg,0,1,Engagement,,Engagement,103.0;14.0;381.0;444.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000517522.jpg,0,1,Engagement,,Engagement,106.0;123.0;300.0;356.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000039654.jpg,0,1,Engagement,,Engagement,335.0;69.0;451.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000200896.jpg,0,1,Engagement,,Engagement,282.0;147.0;527.0;392.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jayxnjsl0u8r5ejl.jpg,0,1,Engagement,,Engagement,374.0;36.0;495.0;180.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5jx4ei6djz7yfm2u.jpg,0,1,Engagement,,Engagement,13.0;93.0;259.0;539.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000521752.jpg,0,1,Engagement,,Engagement,171.0;182.0;289.0;393.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3ac7tghr42vg8r3n.jpg,0,1,Engagement,,Engagement,106.0;91.0;437.0;681.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000034120.jpg,0,1,Engagement,,Engagement,209.0;113.0;351.0;350.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000019695.jpg,0,1,Engagement,,Engagement,337.0;112.0;574.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000048711.jpg,0,1,Engagement,,Engagement,98.0;46.0;391.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000498079.jpg,0,1,Engagement,,Engagement,217.0;9.0;372.0;487.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_29ailvkoempmn2qx.jpg,0,1,Engagement,,Engagement,493.0;133.0;798.0;495.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_lwzakkhixhkfelys.jpg,0,1,Engagement,,Engagement,1006.0;343.0;1271.0;1007.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000547013.jpg,1,1,Engagement,,Engagement,288.0;113.0;445.0;305.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000260238.jpg,0,1,Engagement,,Engagement,282.0;131.0;444.0;390.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000393649.jpg,0,1,Engagement,,Engagement,56.0;17.0;361.0;498.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_as8i5m6oulg5ocsd.jpg,0,1,Engagement,,Engagement,3916.0;1089.0;4436.0;2708.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_as8i5m6oulg5ocsd.jpg,2,1,Engagement,,Engagement,700.0;1153.0;1135.0;2088.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000279803.jpg,0,1,Engagement,,Engagement,143.0;71.0;342.0;307.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000518849.jpg,0,1,Engagement,,Engagement,83.0;11.0;322.0;319.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000046460.jpg,0,1,Engagement,,Engagement,146.0;28.0;431.0;360.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000505023.jpg,0,1,Engagement,,Engagement,82.0;27.0;288.0;361.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9mnzm2an8pw31uo2.jpg,0,1,Engagement,,Engagement,421.0;138.0;591.0;623.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5a976cmou9ysnd98.jpg,0,1,Engagement,,Engagement,803.0;139.0;1067.0;526.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5a976cmou9ysnd98.jpg,1,1,Engagement,,Engagement,763.0;150.0;1272.0;837.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5a976cmou9ysnd98.jpg,2,1,Engagement,,Engagement,729.0;216.0;839.0;372.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1js7ye19hsk8ewne.jpg,0,1,Engagement,,Engagement,378.0;127.0;516.0;463.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1js7ye19hsk8ewne.jpg,1,1,Engagement,,Engagement,707.0;160.0;863.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000362199.jpg,0,1,Engagement,,Engagement,88.0;193.0;395.0;461.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_hqo44iqvat7giozf.jpg,0,1,Engagement,,Engagement,976.0;320.0;1242.0;844.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000075477.jpg,0,1,Engagement,,Engagement,201.0;28.0;324.0;304.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000103134.jpg,0,1,Engagement,,Engagement,242.0;63.0;397.0;313.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000503015.jpg,0,1,Engagement,,Engagement,467.0;153.0;578.0;434.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000503015.jpg,1,1,Engagement,,Engagement,45.0;176.0;170.0;425.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_g2gitfs8owp15xgl.jpg,1,1,Engagement;Surprise,,Engagement;Surprise,1666.0;424.0;1887.0;1006.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000426663.jpg,0,1,Engagement,,Engagement,37.0;35.0;248.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0maje2dkdcdtmib3.jpg,0,1,Engagement,,Engagement,91.0;8.0;424.0;621.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000315168.jpg,0,1,Engagement,,Engagement,215.0;47.0;329.0;331.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bbxxsldfzxh7wib5.jpg,0,1,Engagement,,Engagement,398.0;79.0;449.0;308.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bbxxsldfzxh7wib5.jpg,1,1,Engagement,,Engagement,331.0;77.0;393.0;317.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000561160.jpg,0,1,Engagement,,Engagement,239.0;93.0;430.0;264.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_7mt38vzps15q5mfa.jpg,0,1,Engagement,,Engagement,582.0;201.0;633.0;386.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_1gwokdefzpbr2apf.jpg,0,1,Engagement,,Engagement,201.0;174.0;260.0;355.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5idj1ilpzp7kk8gh.jpg,0,1,Engagement,,Engagement,401.0;256.0;502.0;388.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5idj1ilpzp7kk8gh.jpg,1,1,Engagement,,Engagement,501.0;165.0;548.0;300.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5idj1ilpzp7kk8gh.jpg,2,1,Engagement,,Engagement,605.0;260.0;742.0;514.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5idj1ilpzp7kk8gh.jpg,3,1,Engagement,,Engagement,533.0;265.0;617.0;405.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000468456.jpg,0,1,Engagement,,Engagement,275.0;109.0;496.0;420.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000530912.jpg,1,1,Engagement,,Engagement,67.0;116.0;320.0;473.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000168909.jpg,1,1,Engagement,,Engagement,134.0;34.0;303.0;205.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000025902.jpg,0,1,Engagement,,Engagement,252.0;137.0;442.0;273.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_elys5veedjgqhffo.jpg,0,1,Engagement,,Engagement,193.0;269.0;246.0;486.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_elys5veedjgqhffo.jpg,2,1,Engagement,,Engagement,306.0;286.0;371.0;507.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_elys5veedjgqhffo.jpg,3,1,Engagement,,Engagement,51.0;277.0;105.0;416.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000032700.jpg,0,1,Engagement,,Engagement,422.0;125.0;534.0;422.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3g2irpt40aus21kw.jpg,0,1,Engagement,,Engagement,507.0;76.0;786.0;799.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3g2irpt40aus21kw.jpg,1,1,Engagement,,Engagement,819.0;129.0;1047.0;789.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000005094.jpg,1,1,Engagement,,Engagement,283.0;50.0;489.0;361.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000020414.jpg,0,1,Engagement,,Engagement,141.0;95.0;444.0;415.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_h2xx3qgb7315uxai.jpg,0,1,Engagement,,Engagement,261.0;121.0;378.0;386.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_h2xx3qgb7315uxai.jpg,1,1,Engagement,,Engagement,344.0;24.0;512.0;464.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000525990.jpg,0,1,Engagement,,Engagement,317.0;92.0;573.0;300.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_eiq2pe6rypj04woh.jpg,0,1,Engagement,,Engagement,90.0;39.0;379.0;473.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9pbha8frnjjc3sj0.jpg,0,1,Engagement,,Engagement,26.0;63.0;315.0;497.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9pbha8frnjjc3sj0.jpg,2,1,Engagement,,Engagement,728.0;107.0;789.0;210.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_6f9xglz1wgar5elm.jpg,1,1,Engagement,,Engagement,572.0;306.0;618.0;425.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jq0dges1x74sbe0v.jpg,0,1,Engagement,,Engagement,398.0;234.0;491.0;524.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000555586.jpg,0,1,Engagement,,Engagement,352.0;137.0;441.0;379.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000006640.jpg,1,1,Engagement,,Engagement,7.0;61.0;261.0;380.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000384176.jpg,0,1,Engagement,,Engagement,122.0;31.0;314.0;217.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000489798.jpg,0,1,Engagement,,Engagement,401.0;110.0;562.0;374.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_ev8hzam49sotcf3i.jpg,2,1,Engagement,,Engagement,290.0;169.0;360.0;244.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000518764.jpg,0,1,Engagement,,Engagement,323.0;64.0;448.0;208.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000518764.jpg,1,1,Engagement,,Engagement,239.0;62.0;425.0;271.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_iq1aeintz01udf3x.jpg,2,1,Engagement,,Engagement,312.0;86.0;381.0;216.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000201940.jpg,0,1,Engagement,,Engagement,333.0;35.0;606.0;472.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bn2jz6n2369zd11r.jpg,0,1,Engagement,,Engagement,172.0;58.0;282.0;301.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_cepurykc0kdly01m.jpg,0,1,Engagement,,Engagement,267.0;470.0;386.0;827.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_cepurykc0kdly01m.jpg,1,1,Engagement,,Engagement,958.0;506.0;1098.0;843.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000428629.jpg,0,1,Engagement,,Engagement,32.0;190.0;142.0;442.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000499135.jpg,0,1,Engagement,,Engagement,211.0;99.0;346.0;434.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000229357.jpg,1,1,Engagement,,Engagement,424.0;138.0;533.0;407.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,ade20k/images,sun_abeuviwlvcqguolp.jpg,0,1,Engagement,,Engagement,97.0;292.0;187.0;532.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8zgsil04ym46u374.jpg,2,1,Engagement,,Engagement,267.0;146.0;333.0;229.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000212969.jpg,0,1,Engagement,,Engagement,163.0;44.0;400.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000519768.jpg,0,1,Engagement,,Engagement,371.0;256.0;566.0;426.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000519768.jpg,1,1,Engagement,,Engagement,166.0;252.0;303.0;426.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000475982.jpg,0,1,Engagement,,Engagement,190.0;58.0;472.0;410.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000347133.jpg,1,1,Engagement,,Engagement,155.0;104.0;266.0;324.0,reconstructed_approx,excluded_no_mapped_emotion_class
